Before Statements,After Statements,Error Correction
If all efforts have been made but the children still suffer from the syndrome then the family have to accept this fact and do whatever they can to bring a good environment for their children's growth.,If all efforts have been made but the children still suffer from the syndrome then the family have to accept this fact and do whatever they can to create a good environment for their children's growth.,"[{'idx_src': [28], 'idx_tgt': [28], 'corr_type': 'Wci'}]"
This is not the parent's fault because there is still chances of the gene being inherited.,This is not the parent's fault because there are always chances of the gene being inherited.,"[{'idx_src': [9], 'idx_tgt': [9], 'corr_type': 'SVA'}, {'idx_src': [10], 'idx_tgt': [10], 'corr_type': 'Wci'}]"
"So, they have to also prepare mentally.","So, they have to also prepare mentally.",[]
"Secondly, genetic diseases costs highly for the treatment and medication.","Secondly, genetic diseases are expensive for the treatment and medication, for example,","[{'idx_src': [4, 5], 'idx_tgt': [4, 5], 'corr_type': 'Wci'}, {'idx_src': [11], 'idx_tgt': [11, 12, 13, 14], 'corr_type': 'Mec'}]"
Albinism is one of the examples.,albinism.,"[{'idx_src': [0], 'idx_tgt': [0], 'corr_type': 'Mec'}, {'idx_src': [1, 2, 3, 4, 5], 'idx_tgt': [], 'corr_type': 'Rloc-'}]"
The people with albinism have sensitive skin and it needs regular treatment.,People with albinism have sensitive skin and it needs regular treatment.,"[{'idx_src': [0], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [1], 'idx_tgt': [0], 'corr_type': 'Mec'}]"
"Unlike people with high proportion of skin pigment, people with albinism is prone to sunburn and other skin diseases.","Unlike people with a high proportion of skin pigment, people with albinism are prone to sunburn and other skin diseases.","[{'idx_src': [], 'idx_tgt': [3], 'corr_type': 'ArtOrDet'}, {'idx_src': [12], 'idx_tgt': [13], 'corr_type': 'SVA'}]"
"If they don't treat their body well, such as by using sunglasses or wearing sunscreen in outdoor, the chances are good that they will get skin problems that may also lead to cancer.","If they don't treat their body well, such as by using sunglasses or wearing sunscreen outdoors, the chances are high that they will get skin problems that may also lead to cancer.","[{'idx_src': [17], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [18], 'idx_tgt': [17], 'corr_type': 'Nn'}, {'idx_src': [23], 'idx_tgt': [22], 'corr_type': 'Wci'}]"
"Once you suffer from cancer, the medication cost is very expensive.","Once you suffer from cancer, the medication cost is very expensive.",[]
"To prevent the bigger problem to happen, it takes a lot of effort to take care of your body.","To prevent the bigger problem happening, it takes a lot of effort to take care for your body.","[{'idx_src': [5], 'idx_tgt': [], 'corr_type': 'Vform'}, {'idx_src': [6], 'idx_tgt': [5], 'corr_type': 'Vt'}, {'idx_src': [17], 'idx_tgt': [16], 'corr_type': 'Prep'}]"
"If the carrier doesn't tell his or her relatives, it may be too late to get their support and prepare financially.","If the carrier doesn't tell his or her relatives, it may be too late to get their support and prepare financially.",[]
"Thirdly, some diseases are not noticeable and may lead to serious health problems.","Thirdly, some diseases are not noticeable and may lead to serious health problems.",[]
One of the diseases is sickle cell trait.,One of the diseases is sickle cell trait.,[]
Usually people are not aware if they carry the sickle cell gene and this may lead to circulatory problem such as blood blocking.,Usually people are not aware if they carry the sickle cell gene and this may lead to circulatory problems such as blood blocking.,"[{'idx_src': [18], 'idx_tgt': [18], 'corr_type': 'Nn'}]"
If the parents know that one of them is a carrier and disclose the information to their relatives then they can bring their children to undergo genetic testing and don't need to be shy of it because it is for the sake of their children's health.,"If the parents know that one of them is a carrier and disclose the information to their relatives then they can take their children to undergo genetic testing, and won't need to be shy of it because it is for the sake of their children's health.","[{'idx_src': [21], 'idx_tgt': [21], 'corr_type': 'Wci'}, {'idx_src': [], 'idx_tgt': [28], 'corr_type': 'Mec'}, {'idx_src': [29], 'idx_tgt': [30], 'corr_type': 'Vm'}]"
"Fourthly, it is important for the parents to give mental boost for their children with genetic disorder.","Fourthly, it is important for the parents to give a mental boost for their children with a genetic disorder.","[{'idx_src': [], 'idx_tgt': [10], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [17], 'corr_type': 'ArtOrDet'}]"
"When their children become teenagers, a lot of social problems may arise.","When their children become teenagers, a lot of social problems may arise.",[]
People and friends often mock of your conditions.,People and friends often mock conditions.,"[{'idx_src': [5], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [6], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}]"
A strong mental condition and conviction must be build from within and from the closest ones.,A strong mental condition and conviction must be built from within and from the closest relatives.,"[{'idx_src': [8], 'idx_tgt': [8], 'corr_type': 'Vt'}, {'idx_src': [15], 'idx_tgt': [15], 'corr_type': 'Wci'}]"
If not their family then who else that are willing to do that?,If family do not help then who else would be willing to do that?,"[{'idx_src': [1, 2], 'idx_tgt': [], 'corr_type': 'WOinc'}, {'idx_src': [], 'idx_tgt': [2, 3, 4], 'corr_type': 'Vt'}, {'idx_src': [7], 'idx_tgt': [8], 'corr_type': 'Vm'}, {'idx_src': [8], 'idx_tgt': [9], 'corr_type': 'Vform'}]"
It is not a heavy job for the family if they have prepare their mental first by disclosing the information of the probability that their children may suffer from the genetic disorder.,"It is not a heavy job for the family if they have prepared mentally first, by disclosing the information of the probability that their children may suffer from the genetic disorder.","[{'idx_src': [12], 'idx_tgt': [12], 'corr_type': 'Vt'}, {'idx_src': [13], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [14], 'idx_tgt': [13], 'corr_type': 'WOadv'}, {'idx_src': [], 'idx_tgt': [15], 'corr_type': 'Mec'}]"
"In this modern world, the technologies were improved a lot compared with the last century.","In this modern world, technologies have improved a lot compared with the last century.","[{'idx_src': [5], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [7], 'idx_tgt': [6], 'corr_type': 'Vt'}]"
"Particularly, in the medical field, there is a great improvement in many treatments for many formally incurable diseases, and genetic testing is one of the methods which were used to diagnose an individual at risk for a genetic disorder.","Particularly, in the medical field, there is great improvement in many treatments for many formerly incurable diseases, and genetic testing is one of the methods which is used to diagnose an individual at risk for a genetic disorder.","[{'idx_src': [9], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [17], 'idx_tgt': [16], 'corr_type': 'Mec'}, {'idx_src': [30], 'idx_tgt': [29], 'corr_type': 'SVA'}]"
The medical authorities claimed that only the individual who is at risk for a genetic disorder can make the decision to undergo genetic testing.,The medical authorities claim that only the individual who is at risk for a genetic disorder can make the decision to undergo genetic testing.,"[{'idx_src': [3], 'idx_tgt': [3], 'corr_type': 'Vt'}]"
"However, once a test has been conducted and the results are known, a family-related ethical dilemma is born.","However, once a test has been conducted and the results are known, a family-related ethical dilemma is created.","[{'idx_src': [19], 'idx_tgt': [19], 'corr_type': 'Wci'}]"
The question is whether a carrier of a known genetic risk should tell his or her relatives.,The question is whether a carrier of a known genetic risk should tell his or her relatives.,[]
"In my opinion, the carrier of a known genetic risk has to tell his or her relatives about this.","In my opinion, the carrier of a known genetic risk has to tell his or her relatives about this,","[{'idx_src': [20], 'idx_tgt': [20], 'corr_type': 'Mec'}]"
This is because his or her relatives have the right to know about this.,because his or her relatives have the right to know.,"[{'idx_src': [0, 1], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [12, 13], 'idx_tgt': [], 'corr_type': 'Rloc-'}]"
"As many people realize, a genetic disorder can be related to the carrier's relatives, that is, one of the family members is at risk for a genetic disorder means that other family members also have almost the equally risk to have it, so this problem should be treated seriously by the family.","As many people realize, a genetic disorder can be evident in the carrier's relatives, that is, if one of the family members is at risk for a genetic disorder, other family members also have almost equal risk, so this problem should be treated seriously by the family.","[{'idx_src': [10], 'idx_tgt': [10], 'corr_type': 'Wci'}, {'idx_src': [11], 'idx_tgt': [11], 'corr_type': 'Prep'}, {'idx_src': [], 'idx_tgt': [20], 'corr_type': 'Trans'}, {'idx_src': [], 'idx_tgt': [33], 'corr_type': 'Mec'}, {'idx_src': [32, 33], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [40], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [41], 'idx_tgt': [40], 'corr_type': 'WOadv'}, {'idx_src': [43, 44, 45], 'idx_tgt': [], 'corr_type': 'Rloc-'}]"
Every family member has their human right to know what is going on with them.,Every family member has their human right to know what is going on with them.,[]
"If they do not even know that they are at risk for a genetic disorder, how can this explain their right?","If they do not even know that they are at risk for a genetic disorder, how can this reflect their rights?","[{'idx_src': [19], 'idx_tgt': [19], 'corr_type': 'Wci'}, {'idx_src': [21], 'idx_tgt': [21], 'corr_type': 'Nn'}]"
"For instance, John is informed by his doctor that he is at risk for a genetic disorder but he does not tell his sibling, James about this.","For instance, John is informed by his doctor that he is at risk for a genetic disorder but he does not tell his sibling, James, about this.","[{'idx_src': [], 'idx_tgt': [27], 'corr_type': 'Mec'}]"
"Although telling James about this is horrible to some extent, he should know what will be likely to be going on for him.","Although telling James about this is horrible to some extent, he should know what is likely to be happening to him.","[{'idx_src': [15, 16], 'idx_tgt': [15], 'corr_type': 'Vt'}, {'idx_src': [20], 'idx_tgt': [19], 'corr_type': 'Wci'}, {'idx_src': [21, 22], 'idx_tgt': [20], 'corr_type': 'Prep'}]"
This might be beneficial for his future if he is aware of the risk of having this disorder.,This might be beneficial for his future if he is aware of the risk of having this disorder.,[]
"The next point is that telling relatives can raise their awareness of having the similar genetic disorder, preventing certain genetic disorders to affect themselves.","The next point is that telling relatives can raise their awareness of having a similar genetic disorder, preventing certain genetic disorders affecting their lives.","[{'idx_src': [13], 'idx_tgt': [13], 'corr_type': 'ArtOrDet'}, {'idx_src': [22], 'idx_tgt': [], 'corr_type': 'Vform'}, {'idx_src': [23], 'idx_tgt': [22], 'corr_type': 'Vform'}, {'idx_src': [24], 'idx_tgt': [23, 24], 'corr_type': 'Pref'}]"
"Genetic disorders are innate, but the great improvement of medical treatment makes it possible for humans to prevent the disorder or to reduce the negative effects of the disorder on themselves.","Genetic disorders are innate, but the great improvement of medical treatment makes it possible for humans to prevent the disorder or to reduce the negative effects of the disorder on their lives.","[{'idx_src': [31], 'idx_tgt': [31, 32], 'corr_type': 'Pref'}]"
"In addition, doctors usually quote a statement, ""Prevention is better than curation""; this gives us an idea that preventing a disorder to happen has far more advantages than curing it.","In addition, doctors usually quote that ""prevention is better than cure"", which gives us an idea that preventing a disorder from happening has far more advantages than curing it.","[{'idx_src': [6, 7, 8], 'idx_tgt': [6], 'corr_type': 'Ssub'}, {'idx_src': [10], 'idx_tgt': [8], 'corr_type': 'Mec'}, {'idx_src': [14], 'idx_tgt': [12], 'corr_type': 'Wform'}, {'idx_src': [16], 'idx_tgt': [14], 'corr_type': 'Mec'}, {'idx_src': [17], 'idx_tgt': [15], 'corr_type': 'Trans'}, {'idx_src': [26], 'idx_tgt': [24], 'corr_type': 'Prep'}, {'idx_src': [27], 'idx_tgt': [25], 'corr_type': 'Vt'}]"
"Awareness of having a genetic disorder may help in diagnosing a genetic disorder for a person, and therefore, this may make the prevention of a certain disorder possible.","Awareness of having a genetic disorder may help in diagnosing a genetic disorder for a person, and therefore, this may make the prevention of a certain disorder possible.",[]
"For example, hypertension is partially due to genetic factors, but environmental factors also play an important role.","For example, hypertension is partially due to genetic factors, but environmental factors also play an important role.",[]
"People who aware of having such disorder can prevent the disorder to happen by adapting a healthy lifestyle, including having a balanced diet and at least having exercise for 30 minutes every day.","People who aware of having such a disorder can prevent the disorder happening by adopting a healthy lifestyle, including a balanced diet and exercising for at least 30 minutes every day.","[{'idx_src': [], 'idx_tgt': [6], 'corr_type': 'ArtOrDet'}, {'idx_src': [11], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [12], 'idx_tgt': [12], 'corr_type': 'Vt'}, {'idx_src': [14], 'idx_tgt': [14], 'corr_type': 'Mec'}, {'idx_src': [20], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [25, 26], 'idx_tgt': [], 'corr_type': 'WOadv'}, {'idx_src': [27], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [28], 'idx_tgt': [24], 'corr_type': 'Vt'}, {'idx_src': [], 'idx_tgt': [26, 27], 'corr_type': 'WOadv'}]"
